0,15
0,24
0,29
0,36
0,39
0,48
0,50
0,55
0,66
0,82
0,86
1,9
1,15
1,18
1,23
1,27
1,29
1,36
1,40
1,69
1,76
1,80
1,90
1,97
1,98
1,108
1,111
1,112
2,19
2,32
2,34
2,56
2,67
2,76
2,91
2,101
2,118
2,120
2,136
3,60
3,68
3,71
3,78
3,107
3,109
3,125
3,127
3,132
3,135
4,7
4,22
4,42
4,46
4,49
4,59
4,65
4,66
4,67
4,75
4,116
4,130
5,8
5,33
5,34
5,38
5,56
5,60
5,62
5,63
5,101
5,110
5,111
5,115
5,117
6,16
6,30
6,42
6,55
6,69
6,71
6,84
6,86
6,104
6,119
6,120
7,44
7,68
7,84
7,98
7,117
7,122
8,21
8,46
8,51
8,66
8,72
8,75
8,82
8,83
8,85
8,86
8,97
8,102
8,113
8,131
9,18
9,56
9,67
9,92
9,104
9,110
9,120
10,38
10,44
10,49
10,59
10,69
10,74
10,79
10,87
10,98
10,105
10,111
10,119
10,121
10,133
11,19
11,20
11,40
11,44
11,52
11,59
11,65
11,97
11,112
12,15
12,22
12,34
12,49
12,52
12,82
12,84
12,96
12,116
12,123
12,124
12,127
12,131
13,15
13,19
13,23
13,27
13,29
13,47
13,55
13,66
13,71
13,82
13,84
13,87
13,96
13,103
13,125
13,128
13,133
13,135
14,20
14,24
14,27
14,28
14,32
14,35
14,36
14,38
14,41
14,66
14,73
14,77
14,78
14,85
14,110
14,111
14,117
14,125
14,128
14,131
14,132
14,133
15,19
15,21
15,23
15,29
15,44
15,46
15,49
15,51
15,59
15,62
15,84
15,88
15,98
15,99
15,121
15,129
16,21
16,44
16,55
16,80
16,88
16,116
16,132
17,17
17,21
17,27
17,67
17,69
17,71
17,73
17,86
17,118
17,125
17,129
18,29
18,32
18,43
18,50
18,54
18,56
18,57
18,81
18,92
18,105
18,108
18,109
18,120
19,27
19,32
19,43
19,47
19,49
19,54
19,64
19,73
19,78
19,85
19,86
19,88
19,89
19,122
20,51
20,54
20,86
20,90
20,95
20,104
20,109
20,114
20,127
21,31
21,41
21,50
21,72
21,80
21,82
21,86
21,90
21,91
21,104
21,120
21,127
21,129
22,35
22,36
22,39
22,40
22,70
22,72
22,73
22,81
22,92
22,99
22,108
22,111
22,125
22,128
22,133
22,136
23,28
23,32
23,54
23,60
23,80
23,85
23,94
23,113
23,117
24,25
24,26
24,52
24,65
24,67
24,70
24,71
24,87
24,113
24,116
25,26
25,28
25,29
25,31
25,32
25,38
25,46
25,79
25,89
25,92
25,106
25,109
25,111
25,134
25,136
26,34
26,44
26,54
26,56
26,60
26,65
26,69
26,96
26,108
26,110
26,114
27,33
27,51
27,58
27,60
27,65
27,68
27,93
27,95
27,103
27,104
27,120
27,126
28,34
28,39
28,66
28,81
28,86
28,87
28,102
28,114
28,117
28,118
29,29
29,41
29,50
29,77
29,78
29,84
29,95
29,114
30,31
30,32
30,34
30,35
30,45
30,53
30,64
30,72
30,79
30,83
30,91
30,109
30,117
30,124
30,125
30,136
31,44
31,49
31,64
31,74
31,77
31,80
31,86
31,90
31,107
31,111
31,122
32,40
32,47
32,50
32,76
32,80
32,81
32,89
32,90
32,98
32,110
32,128
33,33
33,44
33,62
33,72
33,98
33,131
34,43
34,44
34,45
34,51
34,67
34,114
34,115
34,126
35,44
35,47
35,52
35,54
35,99
35,104
35,125
35,128
36,48
36,77
36,82
36,84
36,112
36,113
37,56
37,60
37,64
37,66
37,73
37,76
37,95
37,97
37,124
37,125
38,42
38,48
38,56
38,85
38,98
38,102
38,106
38,114
38,120
39,39
39,43
39,56
39,59
39,67
39,69
39,72
39,82
39,83
39,95
39,110
39,116
39,120
39,135
40,50
40,58
40,77
40,124
40,132
40,136
41,44
41,57
41,63
41,79
41,83
41,118
41,133
42,48
42,53
42,72
42,88
42,132
43,45
43,60
43,91
43,115
43,129
43,134
44,68
44,69
44,80
44,87
44,93
44,94
44,99
44,100
44,104
44,121
44,127
44,129
45,51
45,56
45,58
45,59
45,63
45,70
45,74
45,76
45,78
45,80
45,87
45,94
45,104
46,52
46,55
46,58
46,59
46,60
46,68
46,81
46,85
46,87
46,95
46,121
46,128
47,52
47,62
47,65
47,70
47,84
47,116
48,49
48,62
48,71
48,93
48,97
48,119
49,51
49,54
49,83
49,90
49,92
49,117
49,127
50,68
50,70
50,71
50,87
50,98
50,99
50,118
50,128
50,131
51,71
51,81
51,87
51,89
51,92
51,99
51,101
51,120
51,124
52,65
52,90
52,93
52,104
52,107
53,63
53,65
53,66
53,86
53,91
53,97
53,105
53,117
53,128
53,136
54,62
54,64
54,67
54,86
54,96
54,108
54,133
55,61
55,65
55,80
55,94
55,102
55,105
55,113
55,118
55,131
55,136
56,63
56,64
56,70
56,80
56,91
56,119
56,125
56,129
56,135
57,77
57,91
57,97
58,58
58,59
58,63
58,69
58,70
58,98
58,115
58,120
58,133
58,134
59,73
59,78
59,107
59,108
59,126
60,65
60,97
60,104
61,61
61,75
61,94
61,98
61,108
61,123
61,128
62,74
62,78
62,86
62,90
62,96
62,109
62,110
62,111
62,112
62,120
62,131
63,109
63,123
63,134
64,73
64,102
64,104
64,117
64,124
64,125
64,127
65,68
65,95
65,102
65,111
65,118
66,72
66,75
66,80
66,89
66,107
66,115
66,130
66,133
67,75
67,101
67,104
67,106
67,117
67,118
67,124
67,125
67,133
67,136
68,69
68,85
68,92
68,99
68,110
68,128
69,76
69,87
69,92
69,97
69,102
69,107
69,119
70,74
70,80
70,83
70,87
70,113
70,115
70,117
70,122
70,126
71,72
71,94
72,72
72,78
72,91
72,110
72,115
72,120
72,129
73,81
73,86
73,90
73,92
73,134
73,136
74,74
74,77
74,80
74,84
74,95
74,96
74,102
74,116
74,135
74,136
75,80
75,83
75,98
75,101
75,104
75,121
76,77
76,79
76,90
76,96
76,97
76,110
76,116
76,122
77,87
77,96
77,106
77,112
77,128
77,134
78,88
78,102
79,83
79,85
79,98
79,110
79,112
79,134
80,83
80,125
80,126
80,136
81,89
81,107
81,109
81,131
81,135
82,98
82,125
83,83
83,87
83,96
83,99
83,104
83,120
83,129
84,89
84,90
84,94
84,105
84,112
84,119
84,122
85,85
85,86
85,89
85,99
85,102
85,113
85,119
85,124
85,126
85,133
86,93
86,95
86,106
86,108
86,127
87,99
87,103
87,108
87,120
87,121
88,90
88,113
88,116
88,129
88,134
89,91
89,96
89,125
90,97
90,99
90,104
90,121
90,134
91,99
91,100
91,125
91,131
91,132
91,134
91,135
92,93
92,106
92,107
93,99
93,105
93,120
93,121
94,114
94,117
94,122
94,126
95,100
95,128
95,129
96,116
96,119
96,123
96,128
97,101
97,111
97,121
98,102
98,110
98,111
98,123
98,132
99,111
99,121
99,127
99,132
99,134
100,104
100,112
100,114
100,115
100,125
100,135
101,101
101,102
101,103
101,107
101,116
101,128
101,130
102,111
102,115
102,116
103,105
103,117
103,120
103,125
103,129
103,132
103,134
103,135
104,105
104,117
105,118
105,133
106,112
106,115
107,117
107,124
107,127
107,129
108,116
108,122
108,136
109,112
109,116
109,117
109,120
109,136
110,136
111,119
111,125
112,127
112,130
113,116
113,127
113,136
114,119
114,129
116,136
117,123
117,127
117,128
117,131
118,119
118,121
118,129
119,123
119,125
120,129
121,133
121,136
122,122
122,126
122,132
123,132
124,126
124,133
124,134
124,135
127,134
127,136
130,133
133,136
1,0
4,0
6,2
7,5
10,7
11,5
12,9
13,8
14,2
15,3
15,11
16,3
18,1
18,2
18,13
19,7
19,11
19,16
20,5
20,13
20,15
21,4
22,14
23,12
23,20
24,10
24,14
25,4
25,10
25,12
25,13
25,20
25,21
26,11
26,15
26,19
26,23
26,25
27,4
27,16
28,7
28,13
28,16
29,2
29,3
29,12
29,20
30,8
30,28
31,5
31,10
32,11
33,4
33,5
33,9
33,16
33,27
34,0
34,3
34,4
34,6
34,7
34,21
34,32
35,14
35,20
35,22
36,1
36,12
36,15
36,29
37,12
37,23
37,25
37,29
38,14
38,16
38,20
38,23
38,33
39,14
39,23
40,1
40,21
40,25
40,26
41,3
41,13
41,16
41,29
41,36
42,26
42,38
43,7
43,33
44,18
44,22
44,38
45,17
45,22
45,27
45,36
46,15
46,32
47,7
47,38
48,5
48,7
48,16
48,35
49,10
49,20
49,42
50,4
50,10
50,29
50,45
51,2
52,14
52,18
52,37
52,48
53,28
53,33
53,34
53,38
53,50
54,32
54,38
54,44
54,45
54,48
55,3
55,8
55,17
55,26
55,27
55,34
55,37
55,50
55,51
56,31
56,33
56,36
56,37
56,46
56,49
57,0
57,11
57,33
57,43
57,46
58,9
58,23
58,25
59,3
59,10
59,11
59,20
59,34
60,1
60,20
60,22
60,25
60,37
60,50
60,53
60,56
60,59
61,14
61,18
61,23
61,29
61,31
61,53
62,17
62,20
62,29
62,30
62,39
62,42
62,58
63,22
63,23
63,24
64,4
64,5
64,8
64,11
64,24
64,34
64,40
64,51
64,52
65,1
65,14
65,29
65,36
65,39
65,42
65,46
65,59
66,8
66,44
66,51
66,54
66,63
67,9
67,17
67,23
67,30
67,36
68,15
68,17
68,27
68,29
68,30
68,31
68,33
68,34
68,44
68,47
68,51
69,6
69,16
69,36
69,60
69,65
70,1
70,5
70,18
70,20
70,29
70,40
70,41
70,49
70,57
70,61
70,68
71,3
71,37
71,47
71,52
71,64
71,65
71,70
72,36
72,51
72,62
73,1
73,5
73,8
73,24
73,37
73,49
73,67
74,34
74,50
74,52
74,60
74,62
74,66
75,14
75,40
76,0
76,12
76,23
76,29
76,30
76,33
76,35
76,37
76,44
77,0
77,16
77,25
77,37
77,49
77,73
77,74
78,1
78,17
78,37
78,40
78,43
78,44
78,45
78,54
78,58
78,72
78,74
79,12
79,28
79,41
79,63
79,65
79,70
79,73
80,17
80,38
80,48
80,66
81,0
81,53
81,60
81,70
82,0
82,9
82,21
82,30
82,50
82,70
83,2
83,6
83,14
83,19
83,27
83,31
83,55
83,68
83,72
83,74
83,75
83,82
84,7
84,8
84,12
84,31
84,42
84,45
84,49
84,60
84,63
84,66
84,67
84,69
84,76
85,5
85,10
85,15
85,41
85,66
85,73
86,23
86,31
86,33
86,46
86,55
86,56
86,58
86,59
86,72
87,19
87,38
87,52
87,57
87,78
87,79
87,81
88,2
88,33
88,34
88,60
88,67
88,71
88,80
88,85
89,6
89,10
89,14
89,31
89,36
89,45
89,47
89,50
89,51
90,10
90,18
90,29
90,44
90,48
90,50
90,53
90,67
90,77
90,79
90,83
90,87
91,1
91,2
91,7
91,11
91,12
91,28
91,33
91,37
91,57
91,72
91,81
91,82
91,87
91,89
92,2
92,13
92,29
92,32
92,42
92,45
92,48
92,61
92,62
92,64
92,65
92,76
92,79
92,88
92,89
93,7
93,12
93,24
93,38
93,42
93,46
93,56
93,63
93,74
93,78
94,9
94,11
94,26
94,32
94,41
94,42
94,49
94,50
94,60
94,68
94,69
94,77
94,91
95,0
95,20
95,22
95,23
95,51
95,60
95,75
95,87
95,91
96,3
96,7
96,26
96,35
96,41
96,48
96,55
96,71
96,74
96,92
97,4
97,5
97,19
97,23
97,34
97,73
97,76
97,83
97,96
98,3
98,4
98,26
98,27
98,33
98,38
98,44
98,46
98,54
98,61
98,92
98,95
99,0
99,3
99,32
99,45
99,48
99,52
99,58
99,68
99,79
99,82
99,93
100,0
100,2
100,39
100,65
101,1
101,20
101,23
101,25
101,37
101,43
101,48
101,50
101,70
101,78
101,92
101,95
102,2
102,4
102,15
102,18
102,26
102,49
102,58
102,59
102,60
102,84
102,86
102,91
102,92
102,94
102,95
103,27
103,42
103,43
103,45
103,55
103,57
103,58
103,64
103,66
103,88
103,90
103,94
103,99
104,5
104,10
104,11
104,19
104,21
104,24
104,26
104,43
104,50
104,74
104,81
105,1
105,4
105,17
105,33
105,50
105,59
105,71
105,84
106,0
106,11
106,32
106,51
106,65
106,72
106,83
106,90
106,95
106,99
106,105
107,2
107,13
107,21
107,24
107,29
107,31
107,41
107,45
107,46
107,50
107,58
107,69
107,78
107,83
107,87
107,91
107,96
108,2
108,28
108,38
108,45
108,46
108,48
108,51
108,64
108,70
108,79
108,84
108,102
108,103
108,105
109,1
109,2
109,27
109,28
109,32
109,36
109,42
109,43
109,94
109,96
109,104
110,4
110,7
110,17
110,26
110,39
110,62
110,76
110,85
110,91
110,92
110,109
111,5
111,25
111,29
111,42
111,46
111,52
111,75
111,89
111,94
111,96
111,103
112,21
112,45
112,49
112,50
112,62
112,66
112,78
112,98
112,103
113,3
113,7
113,21
113,32
113,33
113,41
113,52
113,58
113,60
113,89
114,2
114,8
114,34
114,38
114,51
114,74
114,87
114,95
114,104
114,110
115,14
115,40
115,49
115,52
115,78
115,82
115,86
115,88
115,93
115,97
115,110
115,114
116,5
116,21
116,26
116,27
116,44
116,50
116,53
116,63
116,78
116,88
116,93
116,112
117,4
117,27
117,32
117,40
117,44
117,50
117,51
117,58
117,69
117,75
117,87
117,104
118,2
118,22
118,26
118,47
118,51
118,53
118,54
118,59
118,72
118,73
118,83
119,16
119,84
119,85
119,87
119,96
119,104
119,114
120,1
120,5
120,7
120,19
120,30
120,34
120,35
120,39
120,40
120,41
120,43
120,48
120,52
120,75
120,78
120,90
120,100
121,21
121,30
121,35
121,38
121,50
121,54
121,55
121,106
121,107
121,108
121,116
122,28
122,41
122,50
122,66
122,90
122,92
122,95
122,102
122,117
122,120
123,15
123,23
123,32
123,48
123,53
123,62
123,65
123,107
124,0
124,2
124,31
124,46
124,49
124,56
124,66
124,71
124,84
124,113
124,119
125,7
125,11
125,13
125,25
125,28
125,40
125,62
125,76
125,110
125,114
126,7
126,24
126,57
126,59
126,80
126,91
126,93
126,96
126,103
126,114
126,125
127,8
127,27
127,42
127,54
127,55
127,57
127,59
127,84
127,85
127,90
128,0
128,4
128,11
128,16
128,31
128,39
128,44
128,52
128,92
128,100
128,105
129,9
129,17
129,19
129,41
129,48
129,53
129,58
129,65
129,83
129,94
129,104
129,110
129,127
130,7
130,8
130,19
130,26
130,28
130,36
130,42
130,60
130,65
130,81
130,91
130,118
130,123
131,8
131,13
131,23
131,45
131,49
131,51
131,80
131,99
131,105
131,120
132,0
132,36
132,38
132,74
132,83
132,110
133,3
133,15
133,17
133,18
133,48
133,50
133,51
133,78
133,93
133,112
133,116
133,131
134,0
134,1
134,2
134,21
134,26
134,33
134,38
134,80
134,84
134,87
134,90
134,92
134,97
134,103
134,107
134,108
134,130
135,2
135,17
135,21
135,40
135,51
135,65
135,71
135,79
135,81
135,94
135,96
135,98
135,109
135,123
135,129
136,1
136,19
136,66
136,85
136,89
136,103
136,108
136,111
136,115
137,1
137,3
137,7
137,17
137,27
137,30
137,57
137,64
137,77
137,98
137,124
137,127
138,6
138,10
138,15
138,23
138,24
138,27
138,76
138,78
138,84
138,93
138,109
138,110
138,111
138,113
138,126
139,6
139,11
139,19
139,36
139,37
139,40
139,42
139,46
139,51
139,54
139,56
139,57
139,65
139,69
139,80
139,90
139,95
139,112
139,116
139,130
140,10
140,30
140,37
140,53
140,62
140,89
140,93
140,94
140,112
140,113
140,114
140,126
141,1
141,4
141,8
141,16
141,17
141,24
141,48
141,75
141,90
141,112
141,114
141,126
141,132
141,133
142,8
142,20
142,23
142,29
142,33
142,40
142,49
142,54
142,59
142,66
142,71
142,76
142,77
142,86
142,88
142,92
142,106
142,109
142,126
142,136
143,20
143,24
143,28
143,33
143,42
143,45
143,51
143,70
143,87
143,91
143,98
143,101
143,102
143,115
143,119
144,0
144,7
144,13
144,18
144,32
144,46
144,50
144,58
144,64
144,82
144,90
144,96
144,101
145,4
145,9
145,12
145,20
145,25
145,27
145,30
145,50
145,52
145,61
145,79
145,87
145,102
145,122
145,128
145,132
146,6
146,7
146,22
146,38
146,42
146,53
146,54
146,63
146,64
146,66
146,77
146,80
146,83
146,93
146,101
146,136
147,5
147,26
147,28
147,31
147,37
147,63
147,65
147,72
147,81
147,82
147,84
147,87
147,92
147,96
147,110
147,117
147,122
147,124
147,133
148,48
148,50
148,52
148,63
148,71
148,75
148,97
148,125
148,135
149,4
149,11
149,26
149,40
149,48
149,54
149,58
149,71
149,87
149,106
149,116
149,120
149,133
149,134
150,4
150,17
150,53
150,54
150,63
150,68
150,69
150,70
150,83
150,86
150,117
151,20
151,49
151,64
151,65
151,69
151,79
151,87
151,91
151,111
152,1
152,12
152,41
152,50
152,55
152,60
152,64
152,70
152,75
152,77
152,88
152,93
152,99
152,114
152,118
152,124
152,130
152,134
152,136
153,0
153,10
153,42
153,47
153,71
153,74
153,82
153,95
153,97
153,104
153,115
153,121
154,7
154,11
154,14
154,21
154,22
154,40
154,53
154,62
154,65
154,77
154,81
154,83
154,84
154,91
154,111
154,119
154,128
155,26
155,28
155,30
155,42
155,54
155,97
155,104
155,128
155,135
156,6
156,16
156,24
156,29
156,30
156,33
156,38
156,40
156,55
156,56
156,83
156,89
156,109
156,114
156,117
156,120
156,123
156,131
157,36
157,45
157,60
157,67
157,72
157,74
157,97
157,100
157,107
157,110
157,111
157,112
157,123
157,135
158,9
158,11
158,12
158,21
158,23
158,28
158,29
158,49
158,53
158,57
158,77
158,80
158,81
158,82
158,101
158,124
158,125
158,133
159,11
159,16
159,32
159,61
159,62
159,65
159,71
159,74
159,77
159,81
159,106
159,110
159,127
159,130
159,132
160,1
160,4
160,16
160,22
160,25
160,34
160,38
160,50
160,51
160,59
160,64
160,71
160,76
160,94
160,104
160,121
160,127
160,134
161,0
161,1
161,12
161,15
161,30
161,34
161,42
161,51
161,56
161,88
161,112
161,118
161,122
161,126
162,9
162,10
162,20
162,21
162,32
162,47
162,58
162,63
162,73
162,76
162,102
162,104
162,106
162,109
162,126
163,2
163,11
163,22
163,27
163,29
163,31
163,39
163,44
163,64
163,118
163,123
163,135
164,5
164,6
164,16
164,33
164,52
164,66
164,67
164,72
164,73
164,77
164,94
164,95
164,96
164,97
164,122
164,127
164,129
165,5
165,7
165,24
165,25
165,40
165,46
165,47
165,49
165,60
165,68
165,77
165,103
165,122
165,127
165,129
165,131
165,132
165,134
166,8
166,14
166,24
166,34
166,51
166,54
166,63
166,70
166,71
166,87
166,90
166,100
166,122
166,124
166,125
167,5
167,16
167,22
167,26
167,37
167,40
167,42
167,45
167,62
167,71
167,75
167,79
167,82
167,96
167,103
167,105
167,110
167,123
168,1
168,2
168,10
168,16
168,24
168,41
168,54
168,58
168,59
168,60
168,61
168,101
168,106
168,109
168,121
168,127
169,6
169,40
169,59
169,60
169,67
169,76
169,89
169,128
169,131
169,134
169,135
170,13
170,23
170,33
170,41
170,50
170,52
170,62
170,84
170,112
170,116
170,118
171,2
171,4
171,18
171,27
171,34
171,38
171,50
171,56
171,69
171,95
171,108
171,112
171,114
171,128
172,12
172,20
172,22
172,29
172,43
172,60
172,65
172,67
172,69
172,73
172,97
172,101
172,109
172,132
172,135
173,4
173,5
173,8
173,19
173,30
173,40
173,55
173,60
173,65
173,70
173,71
173,72
173,97
173,117
174,32
174,47
174,50
174,62
174,63
174,67
174,75
174,88
174,94
174,99
174,101
174,102
174,103
174,112
174,119
174,135
175,0
175,24
175,43
175,58
175,63
175,99
175,132
176,19
176,24
176,33
176,35
176,57
176,59
176,61
176,98
176,108
176,116
176,123
177,1
177,23
177,44
177,45
177,46
177,57
177,61
177,68
177,70
177,74
177,77
177,79
177,81
177,109
177,111
178,8
178,13
178,19
178,32
178,38
178,40
178,51
178,58
178,61
178,68
178,76
178,94
178,96
178,108
178,109
178,113
178,119
179,7
179,30
179,34
179,36
179,39
179,42
179,50
179,65
179,80
179,86
179,92
179,95
179,98
179,112
179,126
179,132
180,33
180,39
180,62
180,63
180,87
180,103
180,112
180,120
180,122
180,128
180,131
181,0
181,21
181,41
181,45
181,50
181,55
181,80
181,84
181,88
181,97
181,118
181,125
182,0
182,11
182,17
182,26
182,40
182,76
182,80
182,85
182,99
182,111
182,116
182,130
183,0
183,2
183,8
183,15
183,19
183,46
183,63
183,76
183,78
183,132
183,136
184,0
184,14
184,25
184,33
184,34
184,37
184,39
184,50
184,56
184,65
184,67
184,80
184,92
184,101
184,103
184,122
184,125
184,126
184,131
184,132
184,133
185,2
185,4
185,20
185,21
185,30
185,41
185,45
185,46
185,55
185,66
185,78
185,96
185,117
185,125
185,130
186,23
186,35
186,45
186,65
186,67
186,72
186,75
186,77
186,82
186,97
186,99
186,101
187,8
187,17
187,27
187,35
187,41
187,46
187,59
187,72
187,112
187,118
187,125
187,128
187,132
188,2
188,43
188,44
188,47
188,48
188,49
188,67
188,73
188,78
188,80
188,110
188,121
188,125
188,128
188,131
189,8
189,11
189,14
189,15
189,45
189,51
189,64
189,73
189,77
189,87
189,96
189,110
189,118
189,121
189,129
189,132
189,133
189,134
190,0
190,1
190,23
190,27
190,37
190,89
190,95
190,98
190,106
190,115
190,125
191,19
191,25
191,33
191,39
191,43
191,59
191,64
191,65
191,76
191,109
191,129
192,8
192,9
192,31
192,35
192,36
192,82
192,90
192,92
192,107
192,126
193,5
193,19
193,32
193,40
193,51
193,52
193,63
193,78
193,82
193,85
193,87
193,97
193,99
193,125
194,20
194,23
194,36
194,53
194,80
194,87
194,92
194,113
194,122
194,130
195,24
195,38
195,47
195,49
195,58
195,67
195,72
195,79
195,100
195,109
196,1
196,6
196,19
196,23
196,30
196,47
196,53
196,62
196,68
196,76
196,78
196,91
196,98
196,100
196,111
196,113
196,114
196,121
196,133
197,0
197,12
197,31
197,37
197,47
197,58
197,85
197,91
197,95
197,96
197,100
197,106
197,115
197,116
197,120
197,134
198,15
198,17
198,19
198,26
198,28
198,68
198,72
198,77
198,96
198,110
198,112
199,2
199,26
199,28
199,39
199,40
199,45
199,51
199,58
199,82
199,83
199,85
199,88
199,97
199,112
199,122
199,123
