0,7
0,9
0,40
0,46
0,54
0,68
0,73
0,112
0,113
0,115
1,4
1,13
1,38
1,51
1,55
1,56
1,59
1,62
1,92
1,122
1,126
2,13
2,52
2,54
2,70
2,75
2,99
2,108
2,112
2,128
2,131
3,4
3,6
3,10
3,11
3,19
3,25
3,26
3,37
3,48
3,59
3,80
3,85
3,96
3,101
3,104
3,117
3,118
3,120
3,123
3,136
4,9
4,21
4,31
4,44
4,47
4,57
4,61
4,68
4,79
4,83
4,114
4,122
5,11
5,19
5,48
5,53
5,71
5,72
5,74
5,78
5,80
5,81
5,94
5,102
5,106
5,125
5,133
5,134
5,135
6,35
6,48
6,50
6,52
6,53
6,60
6,73
6,76
6,94
6,105
6,115
6,116
7,12
7,26
7,40
7,42
7,45
7,56
7,71
7,100
7,101
7,112
7,114
7,118
7,123
7,128
8,8
8,10
8,13
8,18
8,20
8,49
8,77
8,84
8,93
8,109
8,115
8,119
8,135
9,9
9,24
9,25
9,29
9,30
9,32
9,50
9,59
9,65
9,75
9,79
9,102
9,106
9,116
9,119
9,129
10,34
10,50
10,62
10,63
10,97
10,99
10,107
10,112
11,32
11,54
11,58
11,76
11,83
11,86
11,108
11,135
11,136
12,13
12,14
12,16
12,17
12,25
12,41
12,50
12,56
12,68
12,73
12,76
12,77
12,81
12,122
12,133
12,134
13,13
13,25
13,26
13,28
13,39
13,44
13,46
13,65
13,99
13,105
13,107
13,112
14,29
14,34
14,42
14,44
14,45
14,49
14,53
14,55
14,63
14,64
14,68
14,74
14,84
14,94
14,97
14,120
14,126
15,27
15,33
15,34
15,68
15,73
15,96
15,118
15,123
15,125
15,130
15,135
16,26
16,28
16,29
16,31
16,34
16,53
16,60
16,71
16,75
16,77
16,84
16,90
16,102
16,113
16,119
16,125
16,129
16,134
17,22
17,28
17,32
17,48
17,51
17,53
17,56
17,85
17,98
17,108
17,110
17,112
17,121
17,127
17,136
18,34
18,45
18,51
18,61
18,73
18,77
18,134
19,21
19,25
19,30
19,37
19,44
19,58
19,60
19,68
19,81
19,101
19,104
19,107
19,113
19,118
19,129
19,130
19,132
20,28
20,39
20,45
20,53
20,55
20,57
20,67
20,69
20,115
20,118
20,120
20,131
20,135
21,23
21,37
21,51
21,64
21,93
21,96
21,99
21,106
21,121
21,126
22,55
22,65
22,68
22,76
22,77
22,79
22,83
22,86
22,89
22,91
22,107
22,109
22,112
22,113
22,118
23,24
23,44
23,56
23,70
23,76
23,87
23,97
23,108
23,123
23,133
24,32
24,72
24,92
24,114
24,120
24,122
24,125
24,126
24,132
25,48
25,65
25,78
25,101
25,119
25,125
25,127
25,129
25,130
25,135
26,40
26,51
26,53
26,55
26,62
26,71
26,81
26,88
26,94
26,103
26,107
26,118
26,127
26,129
26,131
27,53
27,55
27,70
27,71
27,74
27,112
27,119
27,121
27,135
28,77
28,84
28,113
28,116
28,124
29,31
29,36
29,39
29,47
29,68
29,80
29,82
29,90
29,104
29,106
29,119
29,128
30,37
30,38
30,39
30,50
30,55
30,58
30,62
30,116
30,118
30,129
30,134
31,31
31,39
31,47
31,52
31,67
31,68
31,79
31,84
31,87
31,93
31,104
31,126
31,134
32,35
32,43
32,48
32,49
32,62
32,70
32,113
32,116
32,117
32,124
32,134
33,43
33,59
33,60
33,71
33,87
33,90
33,92
33,109
33,119
33,120
33,124
33,127
33,136
34,53
34,56
34,59
34,74
34,104
34,106
34,108
34,132
35,60
35,73
35,75
35,95
35,103
35,121
35,126
35,135
36,36
36,37
36,47
36,49
36,50
36,59
36,67
36,70
36,81
36,88
36,89
36,100
36,101
36,104
36,132
37,48
37,57
37,85
37,103
37,107
37,108
37,127
37,130
38,39
38,49
38,57
38,60
38,62
38,67
38,69
38,79
38,82
38,86
38,88
38,94
38,100
38,107
38,122
39,61
39,63
39,73
39,77
39,79
39,88
39,93
39,106
39,111
39,112
39,118
39,126
39,132
40,44
40,46
40,52
40,55
40,61
40,68
40,75
40,93
40,95
40,104
41,43
41,51
41,61
41,76
41,95
41,104
41,106
41,109
41,110
41,112
41,114
41,125
41,134
42,43
42,47
42,62
42,64
42,65
42,81
42,92
42,104
42,105
42,109
42,114
42,129
42,136
43,43
43,47
43,53
43,66
43,72
43,80
43,87
43,93
43,120
43,130
44,47
44,51
44,53
44,74
44,77
44,102
44,122
44,123
44,131
44,136
45,68
45,79
45,84
45,106
45,129
45,135
46,48
46,50
46,53
46,54
46,89
46,92
46,93
46,118
46,119
46,123
46,129
47,73
47,75
47,78
47,82
47,86
47,95
47,101
47,111
47,131
48,54
48,64
48,74
48,75
48,85
48,108
48,112
48,113
48,132
49,52
49,129
49,135
49,136
50,54
50,60
50,66
50,76
50,77
50,82
50,112
50,113
50,115
50,133
51,54
51,62
51,70
51,76
51,90
51,94
51,104
51,122
51,129
52,62
52,86
52,101
52,113
52,117
52,119
52,123
52,135
52,136
53,68
53,69
53,76
53,94
53,108
53,125
54,54
54,69
54,85
54,88
54,103
54,105
54,124
54,136
55,56
55,103
55,106
56,60
56,88
56,108
56,110
56,126
57,65
57,66
57,72
57,84
57,87
57,111
57,115
57,126
58,76
58,77
58,116
59,63
59,86
59,91
59,93
59,106
59,121
59,124
60,64
60,78
60,113
60,136
61,77
61,78
61,86
61,89
61,91
61,96
61,107
61,109
61,112
61,114
61,115
61,120
61,130
62,66
62,76
62,82
62,94
62,102
62,105
62,125
62,128
63,65
63,76
63,84
63,87
63,94
63,98
63,99
63,101
63,105
63,107
63,122
63,128
64,67
64,69
64,79
64,83
64,97
64,106
64,109
64,112
64,116
64,122
64,128
64,135
65,67
65,70
65,76
65,78
65,79
65,82
65,84
65,107
65,109
65,110
65,112
66,78
66,82
66,87
66,97
66,122
66,125
67,68
67,83
67,85
67,107
67,135
68,83
68,95
68,96
68,97
68,111
68,125
68,129
68,131
69,80
69,89
69,101
69,122
69,125
69,129
69,133
70,85
70,88
70,108
70,114
71,71
71,79
71,85
71,105
71,106
71,118
72,75
72,87
72,122
72,125
72,131
73,73
73,91
73,93
73,117
73,123
73,126
73,130
74,78
74,85
74,86
74,87
74,92
74,94
74,100
74,101
74,104
74,106
74,108
74,120
74,125
74,129
74,132
75,84
75,96
75,125
75,130
